0.694494, 0.662545, 0.280556
0.685214, 0.183935, 0.704734
0.393528, 0.077853, 0.916010
-0.717791, 0.179494, -0.672724
0.670004, -0.188178, -0.718111
-0.650633, 0.759385, 0.003295
0.817452, -0.430883, -0.382246
-0.255355, -0.608408, -0.751421
-0.481274, 0.673529, 0.561012
-0.765236, -0.571231, -0.296833
0.046808, 0.971180, -0.233707
0.735245, 0.497663, 0.460159
0.940387, 0.323335, -0.105481
0.202164, 0.941754, -0.268755
-0.121645, 0.152250, -0.980827
0.373221, -0.457331, 0.807189
0.393925, 0.693802, 0.602878
-0.128279, 0.473538, -0.871382
0.394943, 0.193819, -0.898028
-0.856051, 0.441661, 0.268537
0.257448, -0.683397, 0.683147
-0.730822, -0.175063, -0.659736
0.992111, -0.095803, 0.080858
-0.275917, 0.378260, 0.883622
-0.505452, 0.611868, 0.608388
-0.082008, 0.965795, 0.245998
0.728017, 0.314612, 0.609106
0.395980, 0.417609, 0.817803
0.389105, 0.829813, 0.400010
0.289121, -0.674099, 0.679705
-0.549082, -0.819617, 0.163515
0.456609, -0.879822, 0.131994
-0.640188, 0.711428, 0.289878
-0.299018, 0.777551, 0.553176
0.501904, 0.429346, -0.750836
-0.067791, -0.748437, 0.659732
-0.946334, -0.244096, -0.211825
-0.630279, 0.208834, -0.747755
0.423388, 0.575740, -0.699476
0.860463, -0.059914, -0.505978
-0.762352, -0.362800, 0.535906
0.385339, 0.446553, -0.807530
0.075555, -0.375169, 0.923872
-0.729256, -0.279322, 0.624632
-0.092829, -0.206628, -0.974006
-0.985987, -0.078628, 0.147131
0.815564, -0.541226, -0.204768
0.885110, 0.185475, -0.426826
0.375493, 0.840580, -0.390423
-0.905204, 0.424928, 0.006411
0.320174, 0.946811, 0.032215
-0.213582, 0.746761, -0.629865
-0.036753, 0.932060, 0.360434
0.905358, 0.416263, 0.083972
0.789100, 0.444106, 0.424371
-0.079110, -0.116645, 0.990018
0.217885, 0.075008, -0.973088
-0.526836, 0.837653, 0.144160
-0.609247, -0.776761, 0.159563
0.529636, 0.704011, 0.473133
-0.333461, -0.551569, 0.764575
0.568836, -0.798410, 0.197404
-0.979159, -0.178765, -0.096387
0.507703, 0.241743, -0.826921
0.184274, -0.878376, -0.441020
0.126407, -0.713148, -0.689522
0.256077, -0.962706, 0.087306
-0.480953, 0.556318, 0.677639
0.698779, -0.260350, -0.666278
-0.398909, -0.845032, 0.356080
-0.898115, -0.369319, 0.238734
0.454858, 0.724709, 0.517591
-0.599349, -0.512547, -0.614879
-0.202249, -0.611205, 0.765196
0.950648, -0.128417, 0.282448
0.666166, 0.744879, -0.037129
-0.132423, -0.270403, 0.953597
-0.993496, -0.102368, 0.049856
-0.401187, -0.899090, -0.175175
-0.295775, 0.351900, 0.888079
0.962078, -0.117796, 0.246029
-0.024299, -0.364487, 0.930891
0.661099, -0.301173, -0.687199
0.260040, -0.605466, 0.752190
-0.906766, 0.258582, 0.333033
0.788407, -0.328178, -0.520301
0.843239, -0.505716, 0.182206
-0.819766, 0.330845, 0.467466
0.507830, -0.686537, -0.520360
0.260498, -0.888278, 0.378289
-0.672108, 0.378256, 0.636548
-0.745226, 0.666541, 0.018991
-0.930295, -0.240490, -0.276977
-0.655707, 0.380277, 0.652256
0.173605, 0.099563, 0.979770
-0.298941, 0.608061, -0.735457
0.842499, -0.506682, -0.182945
-0.576920, -0.768976, -0.275389
0.567636, -0.485557, 0.664849
-0.210192, -0.109644, 0.971492
-0.789373, 0.613913, 0.000621
0.110569, -0.075863, 0.990969
-0.083450, 0.837600, -0.539873
0.819653, 0.534238, -0.206783
0.844307, 0.476796, -0.244566
0.173884, 0.757521, 0.629226
-0.561600, -0.545027, -0.622536
0.994450, -0.094494, -0.046256
0.330924, -0.734802, -0.592078
0.270207, -0.779719, 0.564825
-0.239129, 0.685712, -0.687471
-0.133614, 0.421215, 0.897065
-0.649769, -0.119519, -0.750677
0.652717, -0.329687, 0.682105
-0.104953, 0.301726, 0.947600
0.578342, 0.528850, -0.621158
-0.310074, 0.834475, 0.455529
0.160490, -0.751313, -0.640134
0.894878, -0.070681, -0.440679
0.110133, -0.877655, -0.466467
0.671170, -0.335985, 0.660791
0.575987, -0.578418, 0.577644
0.952956, -0.004032, 0.303082
0.445547, -0.698386, 0.560129
0.017908, -0.041977, -0.998958
0.918699, 0.020785, -0.394411
-0.089928, -0.764505, 0.638314
0.339939, -0.211864, 0.916273
0.198968, 0.511509, -0.835925
-0.291041, 0.079179, -0.953429
-0.200387, 0.820578, 0.535253
0.687065, 0.360702, 0.630742
